_healpix_29,source_id,ra,dec,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ztf_14_obj,ztf_16,ztf_22,panstarrs_1_obj,des_y6,delve_2,tic_v82,allwise,neowise,twomass,erass1,hsc_p3_r,skymapper_4_photometry
666880211712657965,1333760419707327744,260.16557980211155,32.46311742250856,135.8104459559967,-1040.952821790978,5.2098746,5.5371356,4.716525,True,True,True,True,False,True,True,True,True,True,False,False,False
667080146005738152,1334160263982413696,260.2552209934248,33.74066401552556,-1855.538300503235,591.0316505651488,18.524582,20.94414,16.913797,True,True,True,True,False,False,True,True,True,True,False,False,False
677083402338880306,1354166805762941184,258.2234092182088,42.3302675928019,-1021.2230922984044,-352.0932487013088,9.555,10.360354,8.668249,True,True,True,True,False,False,True,True,True,True,False,False,False
683290116131612916,1366580223320727808,260.1966419482087,49.25037971012155,542.9223219600009,-1177.6512493155385,13.057154,14.706232,11.825926,True,True,True,True,False,False,True,True,True,True,False,False,False
684197981677130771,1368395963695374336,264.958016805996,51.45723036120869,-860.4918757273392,533.8394315996462,17.078371,18.23221,16.009773,True,True,True,True,False,False,True,True,True,True,False,False,False
695620743747803088,1391241478857408640,235.0230821400779,43.49167086132742,1166.730972908428,-315.13624635908263,12.619689,14.30515,11.360431,True,True,True,True,False,False,True,True,True,True,False,True,False
695620743913780540,1391241478857408768,235.02236520918228,43.49280368003516,1188.8043533162158,-315.32422885039733,11.018903,12.341008,9.881241,True,True,True,True,False,False,True,True,True,True,False,True,False
715588472601011445,1431176943768690816,248.57558060807452,57.16757381763237,-1113.79705228544,1180.9770420679952,11.490692,13.164466,10.240054,True,True,True,True,False,False,True,True,True,True,False,False,False
715588481625670688,1431176943768691328,248.5806922912217,57.17446098178006,-1110.9456077093246,1199.3854047540412,14.848741,15.107671,14.422666,True,True,True,True,False,False,True,True,True,True,False,False,False
723270118744790304,1446540213584440704,200.733441792225,24.463822408816515,-615.7051650288056,-864.8934959019643,11.628933,13.196349,10.402242,True,True,True,True,False,True,True,True,True,True,False,False,False
728175902857310085,1456351808674777344,205.28983488534303,30.02470826829729,-1541.9706299338677,171.36775550810566,14.271546,16.079145,12.998883,True,True,True,True,False,True,True,True,True,True,False,False,False
730114719530343598,1460229442589223424,197.9642816133702,27.882105372524595,-800.7201020745798,882.3013237846035,4.093279,4.387678,3.6256194,True,True,True,True,False,True,True,True,True,True,False,False,False
735806668798772450,1471613339306693632,204.3159543492993,35.01561615962918,-1172.6048895282572,-326.96139362512315,15.6603,16.799992,14.599457,True,True,True,True,False,False,True,True,True,True,False,False,False
740557935730926831,1481115868550104960,215.21299179295693,36.95580564213431,-1343.13791798084,229.11930327446012,14.339404,16.386786,13.011135,True,True,True,True,False,False,True,True,True,True,False,False,False
742700342379711380,1485400665363970304,211.7336733690464,38.611101196636056,362.4641840723825,-1004.8839001325786,13.712918,14.736993,12.717147,True,True,True,True,False,False,True,True,True,True,False,False,False
750828206381291995,1501656395023984640,205.0299611527168,43.77856287118751,-1083.871943558299,304.4889140610798,11.46575,13.006554,10.261556,True,True,True,True,False,False,True,True,True,True,False,True,False
753856107619663274,1507712195832529536,213.80867375450504,47.78720312571251,-1195.262139975779,-762.0207409563207,15.544708,16.688087,14.486274,True,True,True,True,False,False,True,True,True,True,False,False,False
765548716040434177,1531097433767946240,193.778146608938,46.92140693527259,-1092.1554811624696,-113.1270248931976,18.395765,18.912504,17.688694,True,True,True,True,False,False,True,True,True,True,False,False,False
785257034150120908,1570514066627694336,192.5300858261496,54.77947760564883,-277.9462299382494,-1253.2768798905015,17.327862,18.087074,16.50347,True,True,True,True,False,False,True,True,True,True,False,False,False
786183013024831342,1572366022165982080,187.3009296583455,53.546401642821486,-1221.3944090088185,134.7766729409008,12.862367,14.416227,11.648699,True,True,True,True,False,False,True,True,True,True,False,False,False
786183022966374928,1572366022165982208,187.29983334526224,53.55230849598321,-1222.9789085613538,136.7423468656601,15.945536,18.755205,14.502052,True,True,True,True,False,False,True,True,True,True,False,False,False
794625047801153335,1589250088362827776,228.7472256453729,48.8013123316322,-938.0438885103148,1464.629577793265,19.241777,21.351543,17.604332,True,True,True,True,False,False,True,True,True,True,False,False,False
803074166694847688,1606148310770764288,223.7887291314302,53.68247169367823,-971.0313217054248,478.1633395835034,7.5484657,7.956331,6.966322,True,True,True,True,False,False,True,True,True,True,False,False,False
818822573555143358,1637645127018395776,264.1040525731971,68.3334976375916,-320.67472432996726,-1269.893286659221,8.02864,9.385179,6.8670616,True,True,True,True,False,False,True,True,True,True,False,False,False
819489695547455044,1638979384378696704,267.01612290514834,70.88157381434476,-1266.3871707976418,1108.8007104699252,13.778201,14.179064,13.176234,True,True,True,True,False,False,True,True,True,True,False,False,False
847595661249829565,1695191332232990720,226.70263614661923,70.46161913358111,-1194.1792240272916,1042.1942136101118,20.199528,21.771992,18.33195,True,True,True,True,False,False,True,True,True,True,False,False,False
853453755418999351,1706907487621086464,235.33382179303197,75.98958834491458,805.11792432519,-716.3316373587872,11.171621,12.450212,9.872266,True,True,True,True,False,False,True,True,True,True,False,False,False
855502979750060584,1711005951573009792,267.4081765462069,82.78863973768209,-1436.9077614373489,3314.43723593768,14.21691,14.392744,13.904995,True,True,True,True,False,False,True,True,True,True,False,False,False
865568775171016258,1731137528439917568,315.2745099341416,3.1178026766947107,1017.5863142444653,-61.092054160216186,15.8854265,18.976524,14.363417,True,True,True,True,False,True,True,True,True,True,False,False,True
892236507227134510,1784473016438653056,322.4080798821652,17.64497780267456,1007.0396347162076,378.4000071533215,9.108492,10.57186,7.917384,True,True,True,True,False,True,True,True,True,True,False,False,False
901251773200930600,1802503529669494272,304.76879630923713,12.57902746811655,-59.08762361321449,-1220.9985993696932,14.669283,15.580408,13.735354,True,True,True,True,False,False,True,True,True,True,False,False,True
905308233620895449,1810616448010879488,310.14718809392286,15.502590198203675,1320.6786892213263,662.146668730158,11.837387,13.685147,10.543046,True,True,True,True,False,False,True,True,True,True,False,False,True
916599873469136531,1833199729671740800,300.9623356058576,23.336629388172494,-1003.9934560286669,-912.7184937140594,7.0359473,7.470217,6.425181,True,True,True,True,False,False,True,True,True,True,False,False,False
936023293138000478,1872046574983497216,316.753662752556,38.75607277205679,4105.976428209489,3155.9416398273515,5.4506445,6.272253,4.5569124,True,True,True,True,False,False,True,True,True,True,False,False,False
936023301945154201,1872046609345556480,316.7484792940004,38.76386244649797,4164.2086922846665,3249.613883848584,4.766713,5.4397926,3.977203,True,True,True,True,False,False,True,True,True,True,False,False,False
942372275564302683,1884744525522874880,342.8523234476119,29.662959272690284,1246.045074516113,138.2143119231665,15.341885,15.680044,14.820234,True,True,True,True,False,True,True,True,True,True,False,False,False
954759298731605094,1909518584084205312,337.4611835286402,41.48216136440744,1192.2516439646652,450.2299245507705,11.858226,13.507742,10.607327,True,True,True,True,False,False,True,True,True,True,False,False,False
955335664801686216,1910671318943678208,347.1161630826533,31.674731759115797,1469.2440550231809,326.9521125802528,13.914343,14.87607,12.943555,True,True,True,True,False,True,True,True,True,True,False,False,False
963230594868784272,1926461164913660160,355.4800152581559,44.17037570074776,112.52746493350044,-1591.6497618145506,10.379277,12.546428,9.017014,True,True,True,True,False,False,True,True,True,True,False,False,False
996357805873926977,1992715605301433856,351.4254115298933,53.13642444014666,1013.6268901516538,326.942217417834,13.059598,14.852523,11.782922,True,True,True,True,False,False,True,True,True,True,False,False,False
997337718017354876,1994675416061276288,358.5379136253943,55.31394231885776,1093.6724192580486,-747.4714216115256,17.727308,20.925146,16.17433,True,True,True,True,False,False,True,True,True,True,False,False,False
1004740876811670491,2009481748875806976,348.33773395483047,57.16966644274312,2074.413511999184,294.4519772796575,5.2318964,5.766576,4.5502343,True,True,True,True,False,False,True,True,True,True,False,False,False
1005625713322224068,2011251030583236352,352.85213047066645,59.16602319741594,1106.4417016775722,113.40231164035436,6.537038,6.952739,5.9505105,True,True,True,True,False,False,True,True,True,True,False,False,False
1014032970063596099,2028065934962125184,296.43919605904483,27.119906562885127,-46.14979485756217,-1224.5651968065006,11.477593,13.081358,10.221205,True,True,True,True,False,False,True,True,True,True,False,False,False
1014032970092822397,2028065934962124928,296.4398117493424,27.120218288513406,-1.5169324277045462,-1220.472522381761,12.005642,13.702,10.708519,True,True,True,True,False,False,True,True,True,True,False,False,False
1015430547873798797,2030861099681010304,300.0256999403315,30.964601663914884,377.3816499036323,1279.193298968855,14.3020525,16.929407,12.888327,True,True,True,True,False,False,True,True,True,True,False,False,False
1028421302560561387,2056842593770045824,306.86559181870405,35.98651437698916,-1018.5176113724568,-834.6751568999257,13.909013,14.965169,12.890769,True,True,True,True,False,False,True,True,True,True,False,False,False
1054524715423735877,2109049433075668480,274.5155374143846,38.77115776695709,-363.8340073901276,-1027.3832214463705,10.748591,12.124523,9.590419,True,True,True,True,False,False,True,True,True,True,False,False,False
1054524717147253539,2109049433075667584,274.51201441539496,38.77151359116692,-377.5615428610884,-1050.7836408419616,12.178306,13.858023,10.931631,True,True,True,True,False,False,True,True,True,True,False,False,False
1077440307498295055,2154880616774131712,280.68308624583415,59.635145454818776,-1400.263516756894,1862.5251477485456,8.524704,9.959693,7.334221,True,True,True,True,False,False,True,True,True,True,False,False,False
1077440311088737714,2154880616774131840,280.6830708352289,59.638357907754816,-1311.6790825522846,1792.3245558304384,7.854393,9.16699,6.7059326,True,True,True,True,False,False,True,True,True,True,False,False,False
1079922025841659822,2159844052779000064,275.6038379584113,62.04499387477445,-955.101711187115,-1235.6089553660777,11.824005,13.684364,10.52525,True,True,True,True,False,False,True,True,True,True,False,False,False
1090307721754422207,2180615442346294912,309.0953499674945,51.00686279194055,749.2815685946429,1250.6470938651998,16.84937,19.062902,15.495623,True,True,True,True,False,False,True,True,True,True,False,False,False
1091903565958005446,2183807118443409536,310.8370410403604,55.355691339073005,867.5262320157929,1711.731369861875,12.920318,14.992467,11.568693,True,True,True,True,False,False,True,True,True,True,False,False,False
1092855182821561317,2185710338703934976,301.25028584217137,54.43021426747369,-1159.5237878833443,-904.0081399289276,11.170794,12.231574,10.149961,True,True,True,True,False,False,True,True,True,True,False,False,False
1096106514859988784,2192213022271586560,316.9717229869554,59.713908118639495,-1032.556159115366,-1829.0701050518849,12.418454,13.471515,11.396791,True,True,True,True,False,False,True,True,True,True,False,False,False
1097649496372184150,2195298973450457984,308.4230497352057,61.75782450248917,537.9410825585301,911.120880286144,11.21446,12.785765,9.9902525,True,True,True,True,False,False,True,True,True,True,False,False,False
1102746568710010740,2205493129867600256,336.4571586662378,63.963577943683845,1089.6697403576773,1344.161989111892,17.478283,17.940075,16.880949,True,True,True,True,False,False,True,True,True,True,False,False,False
1106714040395290809,2213428064767263360,346.8886073691008,68.66835203448122,1141.8903900265534,56.81842430232023,11.349268,12.718154,10.193524,True,True,True,True,False,False,True,True,True,True,False,False,False
1114126576158996145,2228253123642541696,346.66645474563546,71.72570810373884,1254.686779792775,439.1918771131585,10.839232,12.021987,9.752053,True,True,True,True,False,False,True,True,True,True,False,False,False
1129877880473011421,2259755746681611264,274.3040929163868,68.54824342515339,-695.2761379603033,-1580.1572134585638,13.844949,15.650665,12.575118,True,True,True,True,False,False,True,True,True,True,False,False,False
1130807135627121911,2261614264931057664,293.09759805108064,69.65345106254792,597.3842379704172,-1738.286102386087,4.449041,4.859488,3.8651726,True,True,True,True,False,False,True,True,True,True,False,False,False
1135678654133498180,2271357312343219456,310.1206777013713,69.99259323842053,1558.221480040751,1697.6586954672823,17.529474,20.945486,16.022087,True,True,True,True,False,False,True,True,True,True,False,False,False
1141806263107329672,2283612503305198208,321.7606300114952,76.29903870996756,756.4143319575837,822.462559574584,19.926235,21.45336,18.204111,True,True,True,True,False,False,True,True,True,True,False,False,False
1142544665148941118,2285089319219646976,325.2449396891239,78.82496099942838,1028.76410081798,526.3513770968573,12.384989,13.526639,11.31772,True,True,True,True,False,False,True,True,True,True,False,False,False
1153482609195112782,2306965202564744064,1.3832841523481234,-37.36774402806293,5633.438087895326,-2334.7212726520424,7.6824937,8.802319,6.6162696,False,False,False,False,True,True,True,True,True,True,True,False,True
1161010489035824587,2322020952722679168,4.9027734587454965,-28.16872890475713,-290.5904543464184,-1347.1318585115828,12.719789,13.900757,11.635161,False,True,False,True,True,True,True,True,True,True,False,False,True
1161010490823224911,2322020952722678912,4.900990664640622,-28.16677696453612,-289.7119991105769,-1346.24634242895,13.184315,14.456273,12.0661335,False,True,False,True,True,True,True,True,True,True,False,False,True
1169471850894033848,2338943673624461440,355.8260849725011,-24.197702322487995,1302.51688718914,-2208.534309794636,12.141123,13.006844,11.229469,True,True,False,True,False,True,True,True,True,True,False,False,True
1169472274123096035,2338944532617922304,355.81321090634293,-24.174306269783315,1303.2789333896694,-2208.9024060981683,11.489533,12.298026,10.612295,True,True,False,True,False,True,True,True,True,True,False,False,True
1177746943138821946,2355493866243710208,13.93870236027405,-21.21942324744495,1226.014028861851,-184.01055923851527,14.873245,16.028158,13.808977,True,True,True,True,True,True,True,True,True,True,False,False,True
1179011122515978602,2358022227591374336,16.23022246917644,-18.12244895479385,1292.1878660323266,488.1039078364903,12.697248,14.777573,11.35764,True,True,True,True,True,True,True,True,True,True,False,False,True
1179262327532656404,2358524597030794112,18.13325425370941,-16.996154872479234,1205.074450317742,637.5466339679103,10.436525,12.331689,9.13462,True,True,True,True,True,True,True,True,True,True,False,False,True
1182836399211320211,2365672801296041728,2.326821301985385,-19.70632772335074,987.5021798808584,552.3745381513114,13.914523,15.654636,12.656669,True,True,True,True,False,True,True,True,True,True,False,False,True
1199487568910340723,2398975118715404672,347.6758980376692,-19.23276341137288,42.744139078931866,-1434.4014165185588,11.493297,12.697307,10.393617,True,True,True,True,False,True,True,True,True,True,False,False,True
1205864099230722696,2411728182287010816,349.27282743948854,-13.853161045558,-501.1819001906524,-1191.7184160909735,15.559826,16.7496,14.475283,True,True,True,True,False,True,True,True,True,True,False,False,True
1207621878474241531,2415243733278993920,359.87141868257737,-16.944923847676073,1128.639076919784,-49.74963438862332,8.706769,9.107992,8.128906,True,True,True,True,False,True,True,True,True,True,False,False,True
1212500823232720257,2425001624096998912,4.416617323862794,-10.776048928392894,-20.650963147776,-1059.2218176203055,13.205009,14.135391,12.252595,True,True,True,True,False,True,True,True,True,True,False,False,True
1214642720173943441,2429285424478485504,3.71127711783235,-8.640187267521732,1476.5836037174208,-258.1953270053216,18.09789,20.780687,16.619465,True,True,True,True,False,True,True,True,True,True,False,False,True
1220815255712770179,2441630500517079808,1.6763504259443918,-7.54647532525976,-811.5659562556189,-1893.2508466548063,11.773832,14.072416,10.397489,True,True,True,True,False,True,True,True,True,True,False,False,True
1226189398648497917,2452378776434477184,26.009055057160104,-15.933680200693855,-1721.7277944720731,854.9631570589582,3.3003998,3.7995205,2.7482994,True,True,True,True,True,True,True,True,True,True,False,False,True
1245487664173140373,2490975272405858048,31.302665228191653,-5.296671011794769,960.1152272471428,392.3546434222694,18.107977,18.849384,17.327726,True,True,True,True,True,True,True,True,True,True,False,True,True
1257518643597669942,2515037264041041536,33.07959930325112,3.567385154970191,-1762.4057179489491,-1852.8711000327555,9.205841,10.280927,8.165198,True,True,True,True,True,True,True,True,True,True,False,True,True
1259664806082731091,2519329585637068160,30.727661036800804,5.7026750284688426,2323.6440796879247,-707.824517078172,11.546009,12.466507,10.603184,True,True,True,True,False,True,True,True,True,True,False,False,True
1262638284460024479,2525276565243086080,15.240444011358932,-4.447094086447559,1249.137993115818,438.7351252085695,11.9678,13.556019,10.740207,True,True,True,True,True,True,True,True,True,True,False,False,True
1263431099097754098,2526862202360516224,7.899120214632265,-5.874989728805397,350.9721440189618,-1055.4749744609294,11.551807,13.012135,10.362487,True,True,True,True,True,True,True,True,True,True,False,False,True
1276462831038174888,2552925644460225152,12.099107075154986,5.27553944692346,755.893500290751,-1141.719303057953,5.467689,5.9383683,4.828774,True,True,True,True,True,True,True,True,True,True,False,False,True
1276464093504554203,2552928187080872832,12.296740250462332,5.376556608426358,1231.3994653791733,-2711.882504484984,12.299163,12.53123,11.933642,True,True,True,True,True,True,True,True,True,True,False,False,True
1286450513388042213,2572901021957789568,24.24124978791965,9.563070454755836,1238.2439374026385,-16.155571796869925,19.461197,21.107285,17.640982,True,True,True,True,False,True,True,True,True,True,False,False,True
1286879424721654770,2573758847185812480,24.70838595913862,11.354151806586458,908.6866673995144,-1346.1788112962363,15.307564,16.556349,14.206105,True,True,True,True,False,True,True,True,True,True,False,False,True
1300574063064501865,2601148128510120576,337.2249544738424,-13.42671543039278,-328.06987243565084,-1044.8714458469904,14.5433,17.461643,13.090351,True,True,True,True,False,True,True,True,True,True,False,False,True
1301545010872311038,2603090003484152064,343.3241110018443,-14.266689393516607,957.7147312894218,-673.6012364809744,8.875059,10.453005,7.6437206,True,True,True,True,False,True,True,True,True,True,False,False,True
1305780863041474860,2611561706216413696,343.48356406407754,-6.784830206077555,2485.798830001822,-681.2536063218889,15.421229,16.081415,14.661167,True,True,True,True,False,True,True,True,True,True,False,False,True
1308337400703747237,2616674778883031552,328.95416212072735,-11.364375807873005,957.567964909685,-561.1321253201467,16.259592,17.643,15.108993,True,True,True,True,False,True,True,True,True,True,False,False,True
1313558645806194866,2627117287488522240,332.4231515660494,-4.64083481515791,1132.5832654528356,-22.15730652565566,9.237196,10.61174,8.070007,True,True,True,True,False,True,True,True,True,True,False,False,True
1314866258778631904,2629732510254843136,338.7285411898991,-1.0818178891564072,1097.0457840999125,218.5435921997565,13.387767,15.1144495,12.13332,True,True,True,True,True,True,True,True,True,True,False,True,True
1315983729975785716,2631967439437024384,349.786950152912,-6.2209444760271095,-605.808151814113,-1589.950272818403,17.844664,18.432875,17.131124,True,True,True,True,False,True,True,True,True,True,False,False,True
1317738462047657116,2635476908753563008,346.6265216276444,-5.043528319429532,930.787522581778,-479.0375409528857,15.622554,19.005802,14.103951,True,True,True,True,False,True,True,True,True,True,False,False,True
1320217027762094239,2640434056928150400,353.7970694377148,-2.3927993943668997,781.4186685195082,-841.5160515945944,12.623748,14.952096,11.245876,True,True,True,True,True,True,True,True,True,True,False,False,True
1322219986496577915,2644439955745152512,353.5094798297434,0.1752427326248596,-993.091286898187,-937.702601927091,10.176725,11.397374,9.073014,True,True,True,True,True,True,True,True,True,True,False,True,True
1323096067222070236,2646192130603302400,354.22101472989743,1.1641168596892943,1190.0168973621603,-109.67958601097509,12.172338,13.325292,11.101239,True,True,True,True,True,True,True,True,True,True,False,True,True
1325730096624425390,2651460165690234112,347.386282044771,0.7052850334149657,-221.85120185487992,-1295.2406068297782,9.7150545,10.101318,9.135469,True,True,True,True,True,True,True,True,True,True,False,True,True
1339847485748512607,2679694971455927296,329.2358923841423,-1.89987246889069,1280.969881931012,612.1063730915505,13.014442,14.935205,11.714705,True,True,True,True,False,True,True,True,True,True,False,False,True
1354617203703862878,2709234382128509568,337.2065739969039,5.796940494980509,508.3614540221552,-1565.4252885083283,13.579907,14.42057,12.684009,True,True,True,True,False,True,True,True,True,True,False,True,True
1369844623192995804,2739689239311660672,357.3066038231343,2.3969179441959985,992.7203890285492,-968.8064663267656,8.152917,9.216571,7.120805,True,True,True,True,False,True,True,True,True,True,False,True,True
1375648330941885298,2751296646125543040,8.98624024137839,10.47482086126036,1085.0655067093865,-384.91969725261634,13.559401,15.629446,12.229243,True,True,True,True,False,True,True,True,True,True,False,False,True
1376106666824115909,2752213329586862976,2.317832568347385,9.006846032030188,-171.92724509850376,-1084.0068984591264,13.107819,13.947579,12.207334,True,True,True,True,False,True,True,True,True,True,False,False,True
1398872780806138395,2797745549200773120,4.070650621944494,19.860692297743864,708.1365425921044,-748.87827438726,11.886798,13.513712,10.641011,True,True,True,True,False,True,True,True,True,True,False,False,False
1398872782455249412,2797745549200763520,4.064320711857081,19.8570414552915,714.6345511276562,-761.9696674473287,10.908869,12.514786,9.672952,True,True,True,True,False,True,True,True,True,True,False,False,False
1405001009346697235,2810002011474061568,10.897668067791155,28.44011496272417,-127.11749758605976,-1063.951001349517,13.253628,14.810297,12.043975,True,True,True,True,False,True,True,True,True,True,False,False,False
1408999540817597536,2817999068780218368,350.4035366349682,17.284242398759528,-536.9745219681688,-1382.4095448466153,10.35875,11.943432,9.125892,True,True,True,True,False,True,True,True,True,True,False,False,False
1414464014738281433,2828928008202069376,344.1402217312129,16.55216937227734,-1034.7334113799404,-284.13086712481174,7.795021,8.898596,6.7477736,True,True,True,True,False,True,True,True,True,True,False,False,False
1416413701056713650,2832827391830929920,340.666609852525,17.671546295388705,1102.4027518701969,518.1424833828972,10.713328,12.002386,9.581546,True,True,True,True,False,True,True,True,True,True,False,False,False
1424151537554299295,2848303052351577344,359.43884270035375,23.30003862527304,1021.2375324743984,-1021.6366479663636,10.659585,11.9475155,9.432553,True,True,True,True,False,True,True,True,True,True,False,False,False
1426950437173787588,2853900872207888768,0.5466960564268589,27.07764869795461,716.4603207703668,-941.4971821960098,5.5958757,5.911563,4.9825454,True,True,True,True,False,True,True,True,True,True,False,False,False
1429300255099298152,2858600494141185280,9.754063764620504,30.61633814603857,1557.9216183469864,26.80339822463357,10.055212,11.314494,8.940176,True,True,True,True,False,True,True,True,True,True,False,False,False
1430478567599718138,2860957125517813248,1.8690045286262813,29.237379479908373,1515.4183636622718,-1137.5345153999438,12.94541,14.4051695,11.762993,True,True,True,True,False,True,True,True,True,True,False,False,False
1431709793277750759,2863419584886542080,5.128239996638605,33.08128045387165,1075.6069044786457,-863.6676685094403,13.935161,16.399508,12.537745,True,True,True,True,False,True,True,True,True,True,False,False,False
1473525239409412345,2947050466531873024,101.28662552099247,-16.720932526023173,-461.570505530133,-914.5196209016666,8.524133,8.120362,8.398789,True,True,False,True,False,False,True,True,True,True,True,False,True
1488254010057680825,2976507997939000064,77.14837445280509,-18.178273078582706,503.5940946723383,-1399.6317956169496,9.05489,10.550499,7.8416934,True,True,True,True,True,True,True,True,True,True,True,False,True
1511478483179743400,3022956969731332096,88.79209555773647,-4.1789270915525885,535.2485529794916,-2317.0113402190777,14.236672,14.726641,13.592983,True,True,True,True,False,True,True,True,True,True,True,False,True
1516296472865781358,3032592917846433152,108.42161697649088,-13.471138969051106,551.5113699424969,-1179.2594357134192,13.8219595,14.694092,12.905457,True,True,True,True,False,False,True,True,True,True,True,False,True
1519222629122066786,3038445240276115200,123.37010161784356,-9.470885670911091,939.0453178322748,-1167.6080531808493,13.615477,14.574837,12.646093,True,True,True,True,False,True,True,True,True,True,True,False,True
1549164104155933564,3098328182579892096,122.99468256110134,8.750401522062495,1069.811738087307,-5094.220103378359,11.397289,13.130089,10.137975,True,True,True,True,False,True,True,True,True,True,True,False,True
1567814835286247235,3135629664309382528,113.9437613534583,3.488835875097623,173.2006940500612,-1010.412218933734,13.263012,13.9207945,12.481312,True,True,True,True,False,True,True,True,True,True,True,False,True
1569923957504507853,3139847906307949696,111.85462844259372,5.209382701706996,571.2323467293181,-3691.4865653792745,8.576388,10.111705,7.3539467,True,True,True,True,False,True,True,True,True,True,True,False,True
1572418570020457162,3144837112115126400,117.56486467239436,7.185680554708171,209.9102876531619,-1790.495846403751,16.345392,16.889107,15.655408,True,True,True,True,False,True,True,True,True,True,True,False,True
1572418662515059358,3144837318276010624,117.56171561701431,7.188998643353773,211.51971732167803,-1782.6183804709904,16.592018,17.233765,15.833418,True,True,True,True,False,True,True,True,True,True,True,False,True
1593010580955993558,3186021141200137472,69.44860243520402,-8.826516218606763,238.38098733631008,-1552.4079864575117,13.600672,13.80703,13.237787,True,True,True,True,False,True,True,True,True,True,True,False,True
1597959641222143243,3195919254111315712,63.830787524383176,-7.672952135407352,-2236.168749069785,-3338.9552892508973,9.54224,9.481124,9.672128,True,True,True,True,False,True,True,True,True,True,True,False,True
1597959641994140578,3195919254111314816,63.82965602087436,-7.670903382610344,-2247.1829426127065,-3409.8237087898747,9.775309,11.490885,8.501209,True,True,True,True,False,True,True,True,True,True,True,False,True
1597959762546734944,3195919528989223040,63.80795300602079,-7.668077815019981,-2240.084983892348,-3421.8086201704023,4.179894,4.610995,3.5697494,True,True,True,True,False,True,True,True,True,True,True,False,True
1599557803549959249,3199115603133450880,66.41285613794676,-6.881309718549705,663.5611053285734,-982.652693801137,13.646236,14.838171,12.558629,True,True,True,True,False,True,True,True,True,True,True,False,True
1599557803608655475,3199115603133451136,66.41202290812785,-6.881166060379962,664.2027037589664,-989.7356092783982,14.457563,15.803778,13.287277,True,True,True,True,False,True,True,True,True,True,True,False,True
1604969137394460578,3209938366665770752,82.86754111476276,-3.6865276019053095,761.6309015978574,-2092.208719837279,7.1082892,8.191394,6.069535,True,True,True,True,False,True,True,True,True,True,True,False,True
1605730736879603355,3211461469444773376,75.2066176720424,-5.758598962923454,549.3086851259898,-1108.2450318392753,5.886492,6.4363804,5.186893,True,True,True,True,False,True,True,True,True,True,True,False,True
1617942651024796736,3235885299189354496,82.05944424542753,2.964423004151705,-340.2923021945878,-1117.3952750160834,15.170256,17.499403,13.7611685,True,True,True,True,False,True,True,True,True,True,True,False,True
1617942654052779901,3235885299189856384,82.05933436737378,2.965723381901958,-339.7325948517154,-1106.563682143111,11.694209,13.081752,10.528843,True,True,True,True,False,True,True,True,True,True,True,False,True
1621857791838149356,3243715604392800512,57.6825473764549,-6.100991036847448,-445.6175561028981,-1371.195792941921,11.477213,13.061828,10.247032,True,True,True,True,False,True,True,True,True,True,True,False,True
1622784619393286951,3245569213491519616,60.91123927355009,-5.139829758876368,237.76313668963968,-1122.8994116094173,13.982239,15.110811,12.926169,True,True,True,True,False,True,True,True,True,True,True,False,True
1640337719213057845,3280675417175220224,66.58254264151961,3.60555075512432,-121.11733125214376,-1012.0742754726912,15.548215,18.657425,14.069465,True,True,True,True,False,True,True,True,True,True,True,False,True
1660092108834356844,3320184202856435840,89.10409821980528,5.359344709329013,-444.6846044467807,-925.1396520378544,13.9694195,14.296304,13.465378,True,True,True,True,False,False,True,True,True,True,True,False,True
1662120341611965245,3324240679211105024,96.88890258065572,6.278501387692107,27.894774719625843,-1014.8307195691308,15.522025,16.526632,14.527325,True,True,True,True,False,False,True,True,True,True,True,False,True
1667621561773750357,3335243109817560448,87.00466843225257,8.36665322158264,848.1522367167311,-883.0672054768216,13.417598,14.387507,12.439994,True,True,True,True,False,False,True,True,True,True,True,False,True
1670238866355723205,3340477717172813568,85.547707594821,12.482359917793618,1997.3418701227267,-1569.3549468971642,10.11378,11.743633,8.873728,True,True,True,True,False,False,True,True,True,True,True,False,True
1672876421884693772,3345752830365960320,93.5100580746327,15.159632016202606,750.011876012003,-1226.426005462441,13.765578,14.881888,12.7164955,True,True,True,True,False,False,True,True,True,True,True,False,True
1680689585685164751,3361379158340348544,106.83743703785584,17.090420046955977,1229.1364647405132,-1309.2982562711577,15.733065,16.760128,14.723357,True,True,True,True,False,True,True,True,True,True,True,False,False
1682531873770572907,3365063724883180288,104.87435115776526,19.344873685053248,909.120518260484,-894.5493258832637,12.776403,15.127557,11.390862,True,True,True,True,False,True,True,True,True,True,True,False,False
1700926062038703167,3401852112636610432,79.98844565762452,20.1772918867998,457.4807627779117,-895.8964071647928,17.902142,19.202044,16.7883,True,True,True,True,False,False,True,True,True,True,True,False,False
1704855614251825215,3409711211681795584,70.73548173808452,18.95320292639181,656.6469583029074,-1116.5935413672632,9.004439,10.210481,7.909447,True,True,True,True,False,False,True,True,True,True,True,False,True
1712659410754201231,3425318817510655360,92.4725628306955,23.316955376674127,842.4750830440297,-726.4059959995647,16.119095,17.892939,14.861892,True,True,True,True,False,False,True,True,True,True,True,False,False
1713741372737043379,3427482725113315200,87.40268493458571,23.494006350378424,1027.2641186771214,-918.2290628330628,18.077528,18.7022,17.376495,True,True,True,True,False,False,True,True,True,True,True,False,False
